SaleID,price
394056,0
411716,0
394376,0
402355,0
487523,0
413274,0
594701,0
438579,0
536792,0
446440,0
724961,0
582673,0
720274,0
468630,0
500094,0
420041,0
387933,0
382235,0
476905,0
414101,0
550248,0
411049,0
714687,0
704404,0
372020,0
536938,0
738425,0
704502,0
736312,0
696997,0
486644,0
664997,0
475325,0
683714,0
427449,0
671970,0
584197,0
514796,0
595840,0
633882,0
520650,0
469644,0
379549,0
427632,0
385586,0
422536,0
456792,0
548865,0
450004,0
536397,0
498184,0
586429,0
416636,0
643185,0
404074,0
674844,0
609244,0
706093,0
632153,0
499434,0
549457,0
453687,0
426504,0
525197,0
724699,0
477346,0
684657,0
654997,0
488411,0
671614,0
482045,0
710570,0
431197,0
649859,0
595326,0
562653,0
522398,0
707822,0
553529,0
676633,0
612380,0
680018,0
513729,0
440916,0
485854,0
513240,0
387920,0
465155,0
656835,0
657676,0
720603,0
591442,0
411723,0
520820,0
397315,0
476319,0
508843,0
715199,0
512939,0
436137,0
396785,0
417671,0
513309,0
623139,0
604032,0
672219,0
523419,0
626451,0
485047,0
722152,0
528949,0
674031,0
720121,0
627777,0
649704,0
624684,0
721196,0
519594,0
518935,0
479094,0
519450,0
714054,0
608688,0
509747,0
473494,0
452839,0
604394,0
570324,0
677357,0
406574,0
424680,0
543457,0
411105,0
532388,0
486574,0
468345,0
648221,0
454891,0
636356,0
617997,0
651174,0
652177,0
721501,0
520947,0
574705,0
692369,0
518080,0
442198,0
671540,0
601444,0
728760,0
691509,0
717154,0
701802,0
613363,0
442496,0
389203,0
448329,0
472769,0
405006,0
565911,0
641964,0
394695,0
650222,0
483115,0
505115,0
504868,0
668083,0
616851,0
585431,0
466253,0
468409,0
650775,0
647602,0
615886,0
637633,0
594491,0
420172,0
430241,0
694991,0
586802,0
627011,0
459668,0
473479,0
735389,0
703090,0
512702,0
406131,0
442672,0
695523,0
485004,0
561307,0
583469,0
458415,0
381100,0
622557,0
443870,0
451404,0
490841,0
454202,0
565523,0
561167,0
572501,0
639686,0
489208,0
542524,0
623194,0
391172,0
538148,0
383858,0
585854,0
712022,0
727379,0
479548,0
521745,0
719443,0
679323,0
684010,0
500214,0
626515,0
497069,0
451841,0
709286,0
384540,0
648648,0
659519,0
720832,0
738228,0
577036,0
505431,0
425733,0
381854,0
371616,0
685525,0
472342,0
594657,0
732875,0
574664,0
643506,0
532890,0
469204,0
385622,0
518201,0
688100,0
501487,0
591348,0
653777,0
419564,0
643175,0
605581,0
561256,0
478380,0
612576,0
454272,0
515976,0
651004,0
402106,0
709856,0
494896,0
453198,0
726044,0
651176,0
507687,0
422450,0
601402,0
383736,0
672115,0
408357,0
734595,0
582892,0
623055,0
546687,0
443589,0
412208,0
739235,0
586509,0
543698,0
386976,0
648535,0
416050,0
463886,0
736170,0
700745,0
598624,0
388130,0
376081,0
657746,0
687778,0
540791,0
706264,0
656997,0
540940,0
614528,0
448827,0
373668,0
513787,0
440157,0
393640,0
700311,0
588436,0
712589,0
537734,0
579087,0
693212,0
506931,0
719630,0
624502,0
673864,0
571744,0
457812,0
576399,0
548599,0
443803,0
388500,0
708384,0
458652,0
663571,0
581357,0
550347,0
605172,0
448291,0
590301,0
682523,0
600291,0
547310,0
410034,0
527181,0
644439,0
432131,0
561926,0
433093,0
571248,0
446552,0
597985,0
703521,0
605849,0
495907,0
448862,0
691304,0
524135,0
474785,0
610891,0
622620,0
424010,0
390381,0
660364,0
650603,0
507532,0
393040,0
464592,0
726795,0
542972,0
667208,0
431692,0
730282,0
664469,0
390705,0
627811,0
669368,0
684956,0
417302,0
600301,0
563698,0
442267,0
688999,0
701748,0
402897,0
434515,0
401292,0
418417,0
516653,0
512929,0
558246,0
501006,0
499150,0
434691,0
503119,0
677020,0
377020,0
613494,0
690777,0
505390,0
657793,0
690531,0
391459,0
696166,0
671476,0
593439,0
558264,0
598996,0
583811,0
612007,0
467961,0
740783,0
662628,0
400676,0
411743,0
603293,0
662792,0
654757,0
524019,0
372106,0
522654,0
724375,0
740650,0
684903,0
447157,0
667139,0
668674,0
446809,0
738106,0
697515,0
561819,0
400714,0
739046,0
402338,0
396578,0
517549,0
373616,0
717392,0
725899,0
654263,0
704988,0
607353,0
406890,0
725210,0
425826,0
388327,0
707830,0
452121,0
383129,0
410431,0
492205,0
472390,0
415864,0
527001,0
448559,0
503339,0
700053,0
464381,0
572104,0
565658,0
422615,0
588560,0
646202,0
421935,0
420855,0
453218,0
638676,0
372152,0
570013,0
517963,0
514460,0
472860,0
696530,0
591829,0
498481,0
669959,0
551509,0
489421,0
686324,0
438178,0
500253,0
378668,0
435907,0
640169,0
406281,0
515392,0
593977,0
587706,0
504385,0
711728,0
708616,0
729324,0
409201,0
701891,0
554368,0
435220,0
473314,0
416698,0
521721,0
595511,0
536435,0
445657,0
536677,0
545119,0
705301,0
569297,0
695997,0
550500,0
382100,0
550928,0
521201,0
623196,0
502262,0
417462,0
429991,0
431231,0
625545,0
436114,0
503620,0
429970,0
427053,0
649630,0
484961,0
651249,0
460099,0
478694,0
719238,0
698857,0
562983,0
480785,0
647729,0
493802,0
581735,0
536299,0
407181,0
694942,0
395085,0
376981,0
557853,0
456093,0
680151,0
500804,0
382091,0
410647,0
506719,0
709037,0
424388,0
493307,0
561024,0
626448,0
561170,0
382233,0
518721,0
661431,0
634106,0
667618,0
587123,0
738288,0
375868,0
655839,0
587364,0
618219,0
563999,0
683076,0
433723,0
527759,0
683903,0
564897,0
597937,0
562739,0
490700,0
732467,0
649087,0
736727,0
498830,0
417345,0
417625,0
690284,0
422652,0
696696,0
625975,0
682472,0
386129,0
387047,0
406144,0
487673,0
635261,0
389500,0
681776,0
720700,0
413026,0
439455,0
650060,0
425183,0
387516,0
648718,0
472246,0
674638,0
621709,0
740194,0
619948,0
531083,0
502815,0
520956,0
382450,0
586965,0
380517,0
589561,0
479003,0
544834,0
597825,0
619713,0
658370,0
707387,0
546100,0
638148,0
553879,0
373903,0
693072,0
644928,0
472264,0
505866,0
615880,0
628344,0
661627,0
499360,0
617358,0
486346,0
457434,0
618870,0
482550,0
606956,0
412614,0
659076,0
733530,0
671959,0
667080,0
718733,0
574548,0
662244,0
661628,0
692877,0
546524,0
387903,0
655650,0
488748,0
714304,0
673543,0
434931,0
534139,0
603307,0
689891,0
681243,0
695041,0
739636,0
542294,0
582212,0
501608,0
612215,0
523821,0
608835,0
673945,0
580335,0
678919,0
495388,0
442745,0
719470,0
389383,0
684179,0
624412,0
375790,0
437111,0
624495,0
450868,0
458407,0
374925,0
390610,0
411400,0
547316,0
664283,0
665368,0
729422,0
589524,0
396687,0
721799,0
461025,0
493611,0
677350,0
540341,0
432391,0
621513,0
451164,0
621467,0
452044,0
648688,0
600209,0
411041,0
507682,0
477906,0
630779,0
666016,0
380650,0
604934,0
497608,0
514963,0
708469,0
517323,0
410606,0
557819,0
401545,0
379778,0
601200,0
409155,0
706270,0
625435,0
399862,0
446636,0
648018,0
650401,0
375882,0
490098,0
468157,0
384106,0
646845,0
517203,0
521534,0
585129,0
552342,0
657131,0
494944,0
495385,0
490941,0
725593,0
383211,0
621409,0
624995,0
596840,0
669183,0
407326,0
682887,0
577704,0
396411,0
691596,0
394362,0
725657,0
610568,0
570758,0
549479,0
430818,0
724623,0
427223,0
485475,0
395716,0
546016,0
465542,0
567793,0
672911,0
468644,0
517133,0
625698,0
549418,0
649962,0
465344,0
428552,0
539365,0
661889,0
522122,0
656491,0
466784,0
416225,0
485830,0
696879,0
418101,0
503725,0
572538,0
628221,0
677248,0
435019,0
608972,0
468371,0
431596,0
598614,0
511551,0
724741,0
417308,0
485499,0
735845,0
451362,0
497295,0
522142,0
623541,0
508715,0
458900,0
596391,0
664364,0
438014,0
451326,0
414556,0
572358,0
492915,0
393736,0
632009,0
384528,0
672726,0
408267,0
436777,0
606471,0
595045,0
690522,0
371150,0
732526,0
738017,0
424452,0
667334,0
723732,0
589086,0
579098,0
728335,0
460384,0
637269,0
721874,0
380304,0
613158,0
600684,0
671306,0
478244,0
398244,0
634532,0
624991,0
432596,0
409092,0
517006,0
511213,0
568667,0
587141,0
374126,0
547736,0
566417,0
477311,0
633426,0
535228,0
403071,0
680344,0
495661,0
670547,0
626414,0
687592,0
524971,0
473047,0
701538,0
590980,0
453681,0
375332,0
648140,0
564738,0
505859,0
462362,0
522925,0
457634,0
522585,0
407894,0
397057,0
694725,0
574703,0
461758,0
500116,0
519434,0
450632,0
644738,0
599815,0
398799,0
697414,0
532887,0
460486,0
403566,0
726458,0
393123,0
415419,0
532489,0
626929,0
415649,0
544400,0
729976,0
466971,0
637092,0
373613,0
493275,0
578459,0
579473,0
391108,0
699076,0
520971,0
535239,0
596523,0
391541,0
509254,0
462041,0
483140,0
436207,0
518569,0
672677,0
653056,0
515287,0
696019,0
460116,0
498341,0
670970,0
596676,0
427602,0
713697,0
528306,0
696305,0
546070,0
556240,0
720550,0
695253,0
675802,0
737232,0
692710,0
629321,0
544112,0
666825,0
424939,0
713233,0
478681,0
512280,0
560127,0
555436,0
643624,0
414833,0
685889,0
438084,0
617140,0
662741,0
587081,0
667375,0
740086,0
718624,0
691722,0
728183,0
607675,0
404754,0
718442,0
391971,0
486134,0
415890,0
433303,0
503946,0
588937,0
621941,0
660922,0
517468,0
548490,0
522358,0
688775,0
392088,0
584011,0
678080,0
563158,0
622104,0
469329,0
570531,0
600307,0
590003,0
432210,0
687444,0
652119,0
559270,0
386977,0
730876,0
493222,0
562968,0
507829,0
639099,0
564727,0
655407,0
534271,0
460793,0
557447,0
582133,0
472138,0
425008,0
475945,0
712426,0
732070,0
693779,0
644385,0
446522,0
472779,0
642959,0
557310,0
593466,0
517911,0
593062,0
694067,0
589259,0
470179,0
636812,0
459168,0
587623,0
515607,0
405915,0
723882,0
716809,0
556956,0
649467,0
400999,0
440384,0
673255,0
539827,0
598841,0
732462,0
624015,0
513083,0
442820,0
625548,0
442454,0
661966,0
482319,0
649269,0
536010,0
467185,0
517711,0
668487,0
372816,0
458376,0
375810,0
443207,0
557724,0
670211,0
637949,0
688058,0
671133,0
447936,0
402494,0
685559,0
566628,0
602352,0
523030,0
437456,0
561862,0
617023,0
688776,0
704822,0
425057,0
534138,0
391027,0
561594,0
600818,0
565688,0
549148,0
414657,0
674712,0
472504,0
492862,0
411804,0
388587,0
478382,0
575432,0
706287,0
380793,0
428901,0
412002,0
656642,0
473998,0
679263,0
391167,0
403591,0
425029,0
592073,0
604000,0
570318,0
718725,0
694487,0
713959,0
439819,0
402419,0
505465,0
652914,0
622754,0
525074,0
711164,0
731675,0
492464,0
682770,0
485339,0
421658,0
388974,0
627064,0
418934,0
479076,0
475168,0
461718,0
722649,0
732059,0
438248,0
467421,0
618355,0
476826,0
686180,0
480109,0
466522,0
400960,0
704082,0
534522,0
425748,0
416348,0
483176,0
466451,0
483088,0
550923,0
436950,0
427179,0
636841,0
617514,0
704337,0
534769,0
687872,0
720919,0
668290,0
523317,0
623199,0
731716,0
397113,0
500415,0
642244,0
627053,0
620621,0
634012,0
734704,0
501465,0
510785,0
727519,0
388606,0
660430,0
375436,0
730512,0
461629,0
466384,0
449765,0
659009,0
443008,0
426197,0
538142,0
623419,0
608531,0
506673,0
602467,0
480804,0
722308,0
445061,0
733208,0
603339,0
422208,0
708006,0
514330,0
612382,0
414366,0
485940,0
490325,0
515510,0
561221,0
492255,0
458507,0
674282,0
497529,0
533644,0
425862,0
519472,0
388739,0
692959,0
508933,0
585601,0
437492,0
692040,0
702237,0
706403,0
527031,0
508080,0
564222,0
535106,0
570263,0
691972,0
497358,0
407192,0
422313,0
397328,0
722181,0
568953,0
632299,0
529116,0
595674,0
396952,0
458124,0
422500,0
508503,0
577515,0
628192,0
572228,0
585158,0
532699,0
673826,0
603253,0
585425,0
705453,0
429994,0
721443,0
641139,0
503277,0
460096,0
480009,0
407342,0
660652,0
577560,0
741843,0
709074,0
502562,0
574837,0
417444,0
494398,0
599865,0
639941,0
476912,0
411770,0
386832,0
739053,0
646649,0
476213,0
658700,0
642202,0
629221,0
431876,0
678098,0
544877,0
408644,0
407059,0
681527,0
721281,0
722410,0
399565,0
400600,0
683453,0
530757,0
424262,0
686397,0
392453,0
452851,0
467303,0
560335,0
674018,0
403808,0
613147,0
397826,0
625811,0
373018,0
397520,0
512991,0
712802,0
646036,0
737545,0
683504,0
680669,0
407356,0
388649,0
571913,0
733182,0
593770,0
477020,0
695493,0
653389,0
518585,0
611128,0
439788,0
475326,0
485503,0
423955,0
571633,0
738149,0
642216,0
472888,0
616237,0
564717,0
715240,0
581424,0
424320,0
399254,0
558001,0
515188,0
565395,0
457418,0
707003,0
544068,0
400431,0
449376,0
684310,0
551824,0
592834,0
537325,0
714028,0
477161,0
683219,0
701264,0
555083,0
428253,0
582202,0
652853,0
431276,0
395532,0
391861,0
438732,0
467429,0
659664,0
551128,0
501451,0
513618,0
643040,0
418396,0
504609,0
579039,0
649769,0
415355,0
476036,0
601159,0
457976,0
644209,0
629899,0
472024,0
455326,0
598138,0
725478,0
568284,0
550396,0
411142,0
607665,0
436756,0
637926,0
456773,0
414719,0
517518,0
649830,0
691198,0
585543,0
615982,0
596660,0
531224,0
734045,0
635187,0
699162,0
428824,0
454416,0
727635,0
621408,0
477933,0
419888,0
490549,0
479795,0
684077,0
530723,0
465252,0
477903,0
413074,0
458039,0
437201,0
640690,0
573869,0
409522,0
502031,0
530436,0
408255,0
434883,0
711668,0
708985,0
579373,0
595180,0
659524,0
390052,0
551095,0
591593,0
377669,0
552325,0
642434,0
665740,0
546764,0
510788,0
408152,0
621991,0
608063,0
679422,0
456096,0
452548,0
495308,0
447145,0
502831,0
725729,0
464320,0
574279,0
391895,0
619890,0
387177,0
637797,0
628981,0
474436,0
515985,0
596885,0
681249,0
431921,0
421328,0
463627,0
624217,0
562140,0
587575,0
545739,0
391711,0
731608,0
390213,0
644520,0
401569,0
585289,0
466142,0
566429,0
638378,0
460369,0
687200,0
679261,0
551181,0
704845,0
380896,0
624930,0
595220,0
642833,0
512662,0
436645,0
457970,0
655306,0
659655,0
630180,0
632653,0
376865,0
499538,0
530580,0
533350,0
529469,0
610636,0
690289,0
629751,0
610811,0
520217,0
698309,0
610545,0
627454,0
688530,0
554427,0
611270,0
640832,0
424802,0
662367,0
556778,0
491154,0
525670,0
632707,0
405795,0
494497,0
528329,0
378984,0
724838,0
701544,0
554118,0
553874,0
691360,0
521645,0
696828,0
643402,0
685782,0
644864,0
659611,0
429979,0
658233,0
639727,0
593068,0
493013,0
403609,0
655593,0
709410,0
534912,0
403737,0
629071,0
449500,0
495680,0
525189,0
620383,0
446179,0
531259,0
728316,0
503941,0
456691,0
501886,0
476042,0
418742,0
668539,0
565413,0
464712,0
530892,0
512827,0
661803,0
740310,0
552832,0
740356,0
590235,0
596326,0
694546,0
469978,0
562357,0
418615,0
632843,0
388943,0
579598,0
571607,0
394251,0
591928,0
426529,0
696593,0
371693,0
614105,0
384308,0
462080,0
538034,0
473948,0
715572,0
739017,0
544179,0
564104,0
390672,0
478385,0
413700,0
700429,0
601705,0
571795,0
442355,0
572465,0
571273,0
679866,0
673996,0
513055,0
567147,0
532873,0
556010,0
741851,0
593158,0
451617,0
416899,0
652083,0
527867,0
719823,0
373770,0
537724,0
597049,0
593132,0
478935,0
629079,0
668611,0
494872,0
663739,0
619468,0
448841,0
614819,0
640172,0
503272,0
502781,0
735804,0
585465,0
504166,0
535811,0
553187,0
716006,0
608315,0
492486,0
606198,0
377453,0
642147,0
494015,0
532746,0
442596,0
605875,0
709234,0
697244,0
529738,0
696374,0
721750,0
524891,0
572192,0
550666,0
525605,0
583885,0
567779,0
526445,0
554308,0
668616,0
688730,0
642820,0
482087,0
608205,0
385317,0
678781,0
544916,0
574387,0
719409,0
438590,0
464862,0
628063,0
506443,0
648660,0
390263,0
395987,0
713739,0
654747,0
396787,0
403430,0
544687,0
402687,0
669377,0
569677,0
562707,0
691397,0
472272,0
522514,0
607806,0
511710,0
639092,0
645414,0
400250,0
597768,0
715284,0
660242,0
465845,0
519360,0
448238,0
621003,0
583454,0
601547,0
398624,0
416313,0
454228,0
668626,0
569387,0
724111,0
476255,0
462851,0
424841,0
506274,0
592920,0
557013,0
599952,0
736713,0
711521,0
448708,0
396403,0
644106,0
436818,0
726826,0
468250,0
442890,0
400171,0
589136,0
437033,0
498991,0
587396,0
463553,0
673828,0
585922,0
659622,0
641193,0
699691,0
557837,0
516616,0
708553,0
599583,0
534000,0
437401,0
427688,0
448926,0
518713,0
665964,0
650681,0
492971,0
659242,0
397605,0
421432,0
702188,0
462356,0
496616,0
520601,0
389371,0
657258,0
405635,0
550856,0
457528,0
438098,0
411346,0
450416,0
475431,0
529827,0
647817,0
467387,0
572782,0
721726,0
482281,0
466606,0
626809,0
646507,0
678505,0
591982,0
385977,0
738336,0
705715,0
578837,0
410766,0
505976,0
607020,0
579846,0
607730,0
399096,0
678104,0
389613,0
482575,0
653980,0
533238,0
588804,0
575297,0
372961,0
660178,0
730723,0
607860,0
698441,0
663369,0
723589,0
432804,0
473370,0
402136,0
493074,0
461461,0
556690,0
629379,0
387377,0
606717,0
409391,0
420990,0
643893,0
569756,0
733466,0
729739,0
622338,0
609800,0
735821,0
378144,0
411339,0
501237,0
417929,0
687942,0
582851,0
407792,0
687033,0
496008,0
638196,0
695725,0
459704,0
645331,0
660348,0
668672,0
403115,0
652626,0
447296,0
663446,0
488135,0
740112,0
677649,0
474854,0
670881,0
563770,0
714302,0
576232,0
451752,0
733880,0
557904,0
375086,0
372748,0
569085,0
583032,0
691216,0
710895,0
422732,0
652162,0
521974,0
455126,0
601426,0
418454,0
630205,0
673932,0
607979,0
526371,0
460802,0
739827,0
435539,0
488589,0
541774,0
628154,0
713152,0
390492,0
446215,0
576719,0
732305,0
615700,0
584396,0
578454,0
384154,0
673291,0
489055,0
621931,0
514407,0
503181,0
530111,0
674189,0
670894,0
607587,0
510232,0
386594,0
629476,0
538894,0
694843,0
741432,0
376319,0
724662,0
658900,0
641390,0
576924,0
635165,0
441532,0
517048,0
380938,0
653887,0
605699,0
641484,0
602252,0
612436,0
582427,0
474053,0
658665,0
500958,0
399313,0
468948,0
722931,0
595981,0
401878,0
383107,0
381906,0
710334,0
614941,0
567867,0
504528,0
539759,0
463251,0
660670,0
567542,0
716938,0
432088,0
700540,0
456049,0
400389,0
615087,0
529294,0
410727,0
443750,0
404422,0
499092,0
408934,0
734102,0
516186,0
573674,0
705779,0
568782,0
530989,0
399291,0
531476,0
465777,0
719517,0
454197,0
375744,0
721069,0
456746,0
543183,0
660530,0
456675,0
707738,0
584319,0
452058,0
566826,0
617809,0
499953,0
471350,0
434959,0
508496,0
415751,0
658479,0
667500,0
707262,0
516595,0
695900,0
387808,0
722530,0
511176,0
502046,0
725542,0
436003,0
512671,0
711685,0
641141,0
622954,0
704957,0
452646,0
689008,0
677093,0
509323,0
720827,0
493198,0
507437,0
385730,0
666469,0
477081,0
500084,0
597605,0
617988,0
421217,0
549534,0
603111,0
638393,0
710735,0
435136,0
398453,0
388753,0
559013,0
688150,0
408590,0
514137,0
660575,0
659119,0
377835,0
590129,0
501760,0
477765,0
619412,0
432126,0
677263,0
655948,0
478263,0
501931,0
459568,0
372504,0
412078,0
641587,0
648760,0
541226,0
491769,0
671602,0
562672,0
459281,0
440836,0
406256,0
472982,0
586316,0
427639,0
735466,0
498945,0
408834,0
495007,0
685235,0
379589,0
657405,0
558654,0
381121,0
527108,0
455164,0
499220,0
579242,0
409230,0
738617,0
662573,0
576611,0
640546,0
469268,0
480856,0
416124,0
505368,0
437512,0
444149,0
556928,0
386200,0
677190,0
645980,0
645876,0
578812,0
399339,0
612031,0
385765,0
569494,0
379413,0
550893,0
544100,0
431705,0
735395,0
414954,0
406240,0
465462,0
452091,0
471404,0
522866,0
642619,0
468127,0
695968,0
387033,0
652636,0
403208,0
401001,0
460810,0
703514,0
523337,0
686449,0
703192,0
599412,0
424369,0
534850,0
737789,0
686601,0
574437,0
439318,0
535700,0
639556,0
482030,0
588537,0
638426,0
455983,0
470916,0
515988,0
382175,0
511827,0
476032,0
372201,0
376623,0
700915,0
723920,0
612628,0
708683,0
622543,0
527376,0
664800,0
554623,0
607166,0
521666,0
610557,0
388437,0
703427,0
469508,0
420128,0
695964,0
446796,0
581434,0
421869,0
593177,0
702024,0
734090,0
381386,0
512862,0
484647,0
500676,0
693064,0
417142,0
431943,0
557041,0
703300,0
416874,0
575254,0
643755,0
627852,0
587764,0
602325,0
569396,0
495166,0
513663,0
492176,0
383612,0
429795,0
460311,0
503975,0
628701,0
469849,0
487433,0
637410,0
727408,0
615952,0
673750,0
586532,0
643734,0
623090,0
401812,0
453394,0
389847,0
484934,0
518874,0
716179,0
408589,0
602211,0
617842,0
425402,0
376441,0
637251,0
623112,0
435269,0
715450,0
429794,0
419320,0
420587,0
571096,0
487322,0
457939,0
523414,0
713206,0
381052,0
451258,0
520462,0
549998,0
446323,0
550383,0
374794,0
564231,0
693624,0
507680,0
464837,0
713337,0
453133,0
440040,0
410273,0
716158,0
555190,0
585050,0
538864,0
457834,0
527291,0
502474,0
588342,0
561395,0
576013,0
638100,0
611308,0
661309,0
485253,0
645022,0
432175,0
570722,0
722696,0
661552,0
388729,0
520103,0
638786,0
374444,0
448256,0
712906,0
550311,0
387349,0
682534,0
513706,0
584829,0
585257,0
617591,0
539306,0
461006,0
728121,0
650264,0
496588,0
719831,0
548410,0
667739,0
703290,0
619157,0
402917,0
471315,0
374822,0
632541,0
637817,0
486071,0
666490,0
540071,0
678034,0
528033,0
573316,0
708351,0
590244,0
378850,0
605943,0
709761,0
654706,0
637106,0
449328,0
439417,0
636874,0
452603,0
705460,0
540288,0
526035,0
440098,0
620309,0
539214,0
668805,0
376280,0
699453,0
615106,0
459158,0
587361,0
611385,0
621682,0
505051,0
641701,0
666039,0
494067,0
674551,0
737300,0
534574,0
515141,0
518477,0
641402,0
510835,0
380301,0
534543,0
480064,0
504181,0
700236,0
501837,0
722057,0
700255,0
392023,0
702989,0
523823,0
649032,0
648967,0
502252,0
483637,0
418019,0
411464,0
420605,0
548335,0
427347,0
605558,0
455225,0
601818,0
517279,0
522670,0
529911,0
715025,0
607153,0
705829,0
726748,0
402214,0
441639,0
738743,0
389318,0
487445,0
628512,0
698428,0
455539,0
512825,0
570247,0
705228,0
539839,0
420132,0
696439,0
546140,0
419667,0
702276,0
542880,0
602979,0
449506,0
381151,0
689328,0
732739,0
636439,0
469289,0
731308,0
382752,0
569117,0
430719,0
714576,0
665732,0
378592,0
681910,0
741219,0
385911,0
443302,0
536125,0
385056,0
529907,0
435459,0
490484,0
510600,0
533758,0
715566,0
595307,0
380847,0
737059,0
426073,0
687102,0
547062,0
478366,0
388080,0
434445,0
565830,0
721083,0
674749,0
516816,0
641129,0
528755,0
629405,0
621169,0
600938,0
633889,0
404114,0
657060,0
718030,0
626372,0
399763,0
578955,0
598222,0
633824,0
558871,0
452628,0
613768,0
597093,0
727957,0
666900,0
741000,0
575434,0
444732,0
404965,0
605865,0
521646,0
410824,0
703603,0
457646,0
462221,0
523234,0
648130,0
492770,0
511337,0
703482,0
589733,0
387918,0
496343,0
536073,0
416763,0
727471,0
740269,0
700106,0
653145,0
625860,0
588079,0
534514,0
463967,0
605864,0
534660,0
482697,0
375634,0
719940,0
580724,0
647699,0
707730,0
492704,0
457683,0
536235,0
551492,0
406332,0
492562,0
601621,0
590143,0
529897,0
607816,0
717073,0
453096,0
477743,0
657242,0
714601,0
559250,0
523664,0
729736,0
411542,0
613150,0
661999,0
646053,0
645581,0
645015,0
667928,0
499471,0
559901,0
574502,0
694602,0
659111,0
460569,0
736211,0
708014,0
480988,0
551528,0
509288,0
671952,0
623743,0
382535,0
596088,0
667701,0
453859,0
674699,0
683050,0
723084,0
662842,0
379003,0
642576,0
444339,0
697158,0
561934,0
518576,0
602169,0
618979,0
618892,0
389243,0
665530,0
706400,0
520558,0
511188,0
665086,0
546564,0
636306,0
522944,0
541974,0
641014,0
679428,0
657899,0
585939,0
555868,0
487626,0
590415,0
642528,0
462971,0
437707,0
628185,0
406322,0
608211,0
456854,0
719882,0
666103,0
470851,0
605821,0
676259,0
660299,0
649388,0
431174,0
420458,0
609614,0
459625,0
395116,0
701603,0
654318,0
513006,0
697483,0
448214,0
730256,0
492196,0
681085,0
607106,0
477205,0
523106,0
670573,0
389101,0
722081,0
529354,0
559197,0
523097,0
609999,0
740522,0
508881,0
375405,0
442195,0
613070,0
427316,0
709496,0
567423,0
503987,0
592221,0
483635,0
678677,0
424527,0
632522,0
604296,0
573977,0
624517,0
566898,0
715866,0
456266,0
591546,0
513510,0
544219,0
418995,0
627825,0
376999,0
589132,0
585679,0
480946,0
713861,0
448355,0
505074,0
552172,0
371273,0
530820,0
589101,0
486667,0
446183,0
480201,0
470200,0
516225,0
522213,0
381417,0
654761,0
478987,0
553634,0
584884,0
565682,0
555696,0
521320,0
605275,0
527242,0
622335,0
710881,0
481491,0
699087,0
456766,0
736163,0
720678,0
403360,0
488877,0
572865,0
681994,0
550301,0
629945,0
724030,0
441697,0
402706,0
588727,0
584346,0
704096,0
554617,0
378158,0
381911,0
462389,0
497935,0
700927,0
597958,0
553141,0
599233,0
438347,0
610787,0
573807,0
677779,0
478590,0
535052,0
483298,0
552759,0
636770,0
691062,0
618164,0
622063,0
391242,0
447256,0
710187,0
602195,0
466131,0
513946,0
